date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
06-02-2019,G2,3DMAX,Train,16,13,1,2,12,2,4,11,4353,2330754,17,30,1,2,2
06-02-2019,Windigo,NoChance,Dust2,8,16,2,2,2,7,6,9,4346,2330792,26,54,0,2,2
06-02-2019,G2,3DMAX,Inferno,7,16,2,1,6,9,1,7,4353,2330754,17,30,1,2,2
06-02-2019,Windigo,NoChance,Mirage,7,16,2,1,4,11,3,5,4346,2330792,26,54,0,2,2
05-02-2019,Windigo,x6tence Galaxy,Inferno,6,16,2,2,4,3,2,13,4388,2330710,26,34,1,2,2
05-02-2019,Windigo,NoChance,Inferno,16,12,1,1,5,10,11,2,4346,2330618,26,54,2,1,1
05-02-2019,Windigo,NoChance,Overpass,5,16,2,1,4,11,1,5,4346,2330618,26,54,2,1,1
05-02-2019,Windigo,NoChance,Dust2,16,12,1,2,8,5,8,7,4346,2330618,26,54,2,1,1
05-02-2019,AVANGAR,North,Inferno,9,16,2,2,5,5,4,11,4406,2330646,22,11,1,2,2
05-02-2019,Ronin Horde,Nemiga,Train,7,16,2,2,4,4,3,12,4394,2330630,198,72,0,2,2
05-02-2019,Ronin Horde,Nemiga,Dust2,4,16,2,1,4,11,0,5,4394,2330630,198,72,0,2,2
05-02-2019,HAVU,LDLC,Dust2,16,5,1,1,11,4,5,1,4243,2330716,74,28,1,1,2
05-02-2019,HAVU,LDLC,Cache,11,16,2,1,8,7,3,9,4243,2330716,74,28,1,1,2
05-02-2019,forZe,expert,Nuke,16,11,1,2,7,5,9,6,4287,2330497,23,59,16,11,1
05-02-2019,x-kom,pro100,Nuke,16,10,1,2,10,1,6,9,4395,2330561,62,42,2,0,1
05-02-2019,x-kom,pro100,Inferno,16,11,1,2,10,2,6,9,4395,2330561,62,42,2,0,1
05-02-2019,Entity,2ez,Inferno,16,10,1,1,7,8,9,2,4393,2330531,122,115,2,0,1
05-02-2019,Windigo,x6tence Galaxy,Dust2,16,6,1,2,4,3,12,3,4388,2330710,26,34,1,2,2
05-02-2019,Windigo,x6tence Galaxy,Overpass,15,19,2,1,11,4,4,11,4388,2330710,26,34,1,2,2
05-02-2019,Natus Vincere,Heroic,Overpass,16,8,1,2,8,1,8,7,4406,2330645,3,37,1,2,2
05-02-2019,Natus Vincere,Heroic,Nuke,4,16,2,2,0,5,4,11,4406,2330645,3,37,1,2,2
05-02-2019,Natus Vincere,Heroic,Inferno,13,16,2,2,11,3,2,13,4406,2330645,3,37,1,2,2
05-02-2019,Entity,2ez,Nuke,16,8,1,2,9,0,7,8,4393,2330531,122,115,2,0,1
05-02-2019,R!OT,Content,Overpass,16,8,1,2,9,0,7,8,4289,2330678,113,167,16,8,1
05-02-2019,Content,Caladrius,Inferno,16,7,1,2,7,1,9,6,4289,2330637,167,160,16,7,1
05-02-2019,Bad News Bears,iNTACT,Mirage,8,16,2,2,5,4,3,12,4288,2330476,53,91,8,16,2
05-02-2019,paiN,DETONA,Dust2,14,16,2,2,4,11,10,5,4405,2330677,147,139,14,16,2
05-02-2019,Isurus,Evidence,Inferno,16,6,1,1,11,4,5,2,4405,2330676,190,203,16,6,1
05-02-2019,AVANGAR,North,Mirage,12,16,2,2,6,7,6,9,4406,2330646,22,11,1,2,2
05-02-2019,AVANGAR,North,Cache,16,13,1,1,7,8,9,5,4406,2330646,22,11,1,2,2
05-02-2019,3DMAX,ALTERNATE aTTaX,Cache,16,10,1,1,7,8,9,2,4346,2330619,30,65,2,0,1
05-02-2019,Sprout,Unicorns of Love,Dust2,16,6,1,2,4,3,12,3,4287,2330625,46,88,16,6,1
05-02-2019,DETONA,Isurus,Nuke,3,16,2,1,3,12,0,4,4405,2330744,139,190,0,2,2
05-02-2019,Sharks,W7M,Inferno,16,11,1,1,14,1,2,10,4405,2330745,25,164,1,2,2
05-02-2019,Sharks,W7M,Cache,14,16,2,1,2,13,12,3,4405,2330745,25,164,1,2,2
05-02-2019,Sharks,W7M,Train,10,16,2,2,8,3,2,13,4405,2330745,25,164,1,2,2
05-02-2019,Chaos,Vitality,Overpass,6,16,2,2,1,6,5,10,4287,2330452,57,14,6,16,2
05-02-2019,Windigo,3DMAX,Inferno,17,19,2,1,8,7,7,8,4346,2330784,26,30,0,2,2
05-02-2019,NoChance,ALTERNATE aTTaX,Cache,12,16,2,2,5,8,7,8,4346,2330786,54,65,2,1,1
05-02-2019,NoChance,ALTERNATE aTTaX,Dust2,16,4,1,2,5,0,11,4,4346,2330786,54,65,2,1,1
05-02-2019,NoChance,ALTERNATE aTTaX,Overpass,16,5,1,1,11,4,5,1,4346,2330786,54,65,2,1,1
05-02-2019,x-kom,pro100,Inferno,12,16,2,2,6,7,6,9,4388,2330712,62,42,1,2,2
05-02-2019,x-kom,pro100,Nuke,16,3,1,2,4,0,12,3,4388,2330712,62,42,1,2,2
05-02-2019,x-kom,pro100,Cache,10,16,2,2,5,6,5,10,4388,2330712,62,42,1,2,2
05-02-2019,Windigo,3DMAX,Overpass,21,25,2,1,8,7,7,8,4346,2330784,26,30,0,2,2
05-02-2019,DETONA,Isurus,Mirage,5,16,2,2,1,5,4,11,4405,2330744,139,190,0,2,2
05-02-2019,SJ,expert,Dust2,11,16,2,2,3,9,8,7,4394,2330631,75,59,0,2,2
05-02-2019,AGO,Valiance,Train,13,16,2,2,4,10,9,6,4243,2330718,45,19,0,2,2
05-02-2019,x-kom,Winstrike,Cache,16,6,1,1,12,3,4,3,4388,2330711,62,27,2,1,1
05-02-2019,x-kom,Winstrike,Nuke,7,16,2,1,7,8,0,8,4388,2330711,62,27,2,1,1
05-02-2019,3DMAX,ALTERNATE aTTaX,Inferno,16,4,1,2,4,1,12,3,4346,2330619,30,65,2,0,1
05-02-2019,x-kom,Winstrike,Train,16,12,1,1,11,4,5,8,4388,2330711,62,27,2,1,1
05-02-2019,SJ,expert,Train,12,16,2,2,7,6,5,10,4394,2330631,75,59,0,2,2
05-02-2019,HAVU,unknown,Train,12,16,2,2,9,4,3,12,4346,2330620,74,97,1,2,2
05-02-2019,HAVU,unknown,Nuke,16,8,1,1,11,4,5,4,4346,2330620,74,97,1,2,2
05-02-2019,HAVU,unknown,Dust2,6,16,2,2,1,6,5,10,4346,2330620,74,97,1,2,2
05-02-2019,AGO,Valiance,Mirage,2,16,2,1,2,13,0,3,4243,2330718,45,19,0,2,2
04-02-2019,3DMAX,Windigo,Dust2,1,16,2,1,1,14,0,2,4243,2330692,28,26,1,1,2
04-02-2019,Giants,ex-Fragsters,Mirage,11,16,2,1,7,8,4,8,4346,2330700,76,59,0,2,2
04-02-2019,Giants,ex-Fragsters,Nuke,8,16,2,2,2,7,6,9,4346,2330700,76,59,0,2,2
04-02-2019,forZe,Tricked,Mirage,16,13,1,2,5,9,11,4,4346,2330701,27,81,2,0,1
04-02-2019,forZe,Tricked,Train,16,9,1,2,7,3,9,6,4346,2330701,27,81,2,0,1
04-02-2019,DreamEaters,Unique,Mirage,16,6,1,1,12,3,4,3,4376,2330683,61,79,2,0,1
04-02-2019,DreamEaters,Unique,Dust2,16,8,1,1,11,4,5,4,4376,2330683,61,79,2,0,1
04-02-2019,3DMAX,Windigo,Mirage,16,6,1,2,6,1,10,5,4243,2330692,28,26,1,1,2
04-02-2019,TeamOne,Bad News Bears,Mirage,16,19,2,1,11,4,4,11,4355,2330671,45,67,0,2,2
04-02-2019,AVANGAR,HAVU,Cache,16,9,1,1,7,8,9,1,4388,2330641,17,69,2,0,1
04-02-2019,AVANGAR,HAVU,Train,16,10,1,2,7,4,9,6,4388,2330641,17,69,2,0,1
04-02-2019,Astral Influence,AVANT,Inferno,14,16,2,1,8,7,6,9,4289,2330702,118,144,14,16,2
04-02-2019,Astral Influence,Breakaway,Inferno,3,16,2,2,0,4,3,12,4289,2330599,118,110,3,16,2
04-02-2019,TeamOne,Bad News Bears,Train,17,19,2,2,6,9,9,6,4355,2330671,45,67,0,2,2
04-02-2019,Swole Patrol,INTZ,Dust2,16,14,1,2,6,9,10,5,4355,2330672,225,39,2,0,1
04-02-2019,Swole Patrol,INTZ,Mirage,16,9,1,1,10,5,6,4,4355,2330672,225,39,2,0,1
04-02-2019,Winstrike,Chaos,Dust2,16,5,1,2,5,1,11,4,4388,2330642,38,63,2,0,1
04-02-2019,Winstrike,Chaos,Overpass,16,12,1,1,8,7,8,5,4388,2330642,38,63,2,0,1
04-02-2019,Tricked,pro100,Overpass,16,8,1,2,7,2,9,6,4346,2330719,81,48,2,0,1
04-02-2019,expert,Valiance,Train,14,16,2,1,7,8,7,8,4243,2330693,73,24,0,2,2
04-02-2019,3DMAX,HAVU,Mirage,10,16,2,2,5,6,5,10,4243,2330694,28,69,1,1,2
04-02-2019,DreamEaters,Chaos,Overpass,7,16,2,1,5,10,2,6,4394,2330629,61,57,2,1,1
04-02-2019,expert,Valiance,Nuke,6,16,2,2,2,5,4,11,4243,2330693,73,24,0,2,2
04-02-2019,DreamEaters,Chaos,Inferno,16,12,1,2,8,5,8,7,4394,2330629,61,57,2,1,1
04-02-2019,Imperial,W7M,Inferno,14,16,2,2,4,11,10,5,4405,2330675,84,164,14,16,2
04-02-2019,Tricked,AGO,Mirage,16,9,1,1,7,8,9,1,4243,2330695,79,45,2,0,1
04-02-2019,DreamEaters,Chaos,Dust2,16,11,1,2,8,4,8,7,4394,2330629,61,57,2,1,1
04-02-2019,Tricked,pro100,Mirage,16,6,1,1,10,5,6,1,4346,2330719,81,48,2,0,1
04-02-2019,Tricked,AGO,Inferno,16,6,1,2,3,4,13,2,4243,2330695,79,45,2,0,1
04-02-2019,3DMAX,HAVU,Dust2,16,10,1,1,7,8,9,2,4243,2330694,28,69,1,1,2
04-02-2019,x-kom,Unique,Cache,16,12,1,2,9,4,7,8,4394,2330628,62,79,1,2,2
04-02-2019,x-kom,Unique,Train,10,16,2,1,6,9,4,7,4394,2330628,62,79,1,2,2
04-02-2019,x6tence Galaxy,Giants,Mirage,16,8,1,1,11,4,5,4,4346,2330720,35,76,2,0,1
04-02-2019,x6tence Galaxy,Giants,Dust2,16,9,1,2,4,6,12,3,4346,2330720,35,76,2,0,1
04-02-2019,AGO,Movistar Riders,Inferno,8,16,2,1,4,11,4,5,4287,2330699,44,65,8,16,2
04-02-2019,Sprout,Spirit,Inferno,16,11,1,1,11,4,5,7,4287,2330698,54,20,16,11,1
04-02-2019,x-kom,Unique,Mirage,7,16,2,1,5,10,2,6,4394,2330628,62,79,1,2,2
03-02-2019,forZe,pro100,Mirage,16,13,1,1,10,5,6,8,4346,2330614,27,48,2,0,1
03-02-2019,Tricked,DreamEaters,Overpass,16,5,1,1,12,3,4,2,4376,2330466,81,61,2,0,1
03-02-2019,Tricked,DreamEaters,Nuke,16,6,1,2,6,1,10,5,4376,2330466,81,61,2,0,1
03-02-2019,OpTic,Vitality,Overpass,9,16,2,1,6,9,3,7,4349,2330647,21,19,0,2,2
03-02-2019,OpTic,Vitality,Nuke,7,16,2,1,6,9,1,7,4349,2330647,21,19,0,2,2
03-02-2019,Giants,Unique,Mirage,7,16,2,1,4,11,3,5,4346,2330613,76,79,2,1,1
03-02-2019,forZe,pro100,Nuke,16,14,1,1,7,8,9,6,4346,2330614,27,48,2,0,1
03-02-2019,expert,Virtus.pro,Cache,16,3,1,2,4,0,12,3,4352,2330655,73,51,16,3,1
03-02-2019,Giants,Unique,Dust2,16,8,1,2,8,1,8,7,4346,2330613,76,79,2,1,1
03-02-2019,BIG,HellRaisers,Inferno,12,16,2,2,7,6,5,10,4349,2330644,13,16,0,2,2
03-02-2019,BIG,HellRaisers,Overpass,9,16,2,1,4,11,5,5,4349,2330644,13,16,0,2,2
03-02-2019,Denial,Masked,Train,16,12,1,2,5,8,11,4,4355,2330660,31,136,16,12,1
03-02-2019,INTZ,Singularity,Inferno,16,10,1,1,11,4,5,6,4355,2330670,39,53,16,10,1
03-02-2019,Swole Patrol,MASSIVEimpact,Dust2,16,2,1,1,13,2,3,0,4355,2330667,225,125,16,2,1
03-02-2019,Rogue,Bad News Bears,Dust2,10,16,2,1,4,11,6,5,4355,2330669,46,67,10,16,2
03-02-2019,Denial,TeamOne,Train,2,16,2,1,2,13,0,3,4355,2330668,31,45,2,16,2
03-02-2019,Spacestation,MASSIVEimpact,Overpass,14,16,2,2,4,11,10,5,4355,2330663,70,125,14,16,2
03-02-2019,Singularity,Mythic,Mirage,16,11,1,2,5,7,11,4,4355,2330665,53,92,16,11,1
03-02-2019,TeamOne,Final Feature,Inferno,16,4,1,1,12,3,4,1,4355,2330666,45,94,16,4,1
03-02-2019,iNTACT,Bad News Bears,Train,5,16,2,2,1,5,4,11,4355,2330664,87,67,5,16,2
03-02-2019,Sprout,Gambit,Dust2,2,16,2,2,0,3,2,13,4352,2330658,54,40,2,16,2
03-02-2019,The Fundamentals,Swole Patrol,Overpass,8,16,2,1,6,9,2,7,4355,2330659,228,225,8,16,2
03-02-2019,Giants,Unique,Nuke,16,14,1,1,11,4,5,10,4346,2330613,76,79,2,1,1
03-02-2019,expert,tomorrow will be better,Inferno,16,7,1,2,8,0,8,7,4352,2330686,73,211,16,7,1
03-02-2019,Atlants,tomorrow will be better,Train,10,16,2,1,5,10,5,6,4352,2330656,123,211,10,16,2
03-02-2019,expert,3DMAX,Nuke,12,16,2,2,8,5,4,11,4352,2330689,73,28,0,2,2
03-02-2019,Unique,x6tence Galaxy,Mirage,13,16,2,1,6,9,7,7,4346,2330697,79,35,0,2,2
03-02-2019,Unique,x6tence Galaxy,Cache,9,16,2,2,2,8,7,8,4346,2330697,79,35,0,2,2
03-02-2019,pro100,Syman,Mirage,16,12,1,2,11,2,5,10,4346,2330691,48,66,2,1,1
03-02-2019,pro100,Syman,Cache,6,16,2,2,1,6,5,10,4346,2330691,48,66,2,1,1
03-02-2019,pro100,Syman,Inferno,16,11,1,2,10,2,6,9,4346,2330691,48,66,2,1,1
03-02-2019,OpTic,Gambit,Dust2,16,14,1,1,11,4,5,10,4352,2330690,21,40,2,0,1
03-02-2019,OpTic,Gambit,Mirage,16,11,1,2,10,2,6,9,4352,2330690,21,40,2,0,1
03-02-2019,x6tence Galaxy,ex-Fragsters,Dust2,16,19,2,1,10,5,5,10,4346,2330616,35,59,1,2,2
03-02-2019,NoChance,Defusekids,Overpass,16,7,1,1,10,5,6,2,4352,2330653,57,103,16,7,1
03-02-2019,x6tence Galaxy,ex-Fragsters,Mirage,14,16,2,2,9,6,5,10,4346,2330616,35,59,1,2,2
03-02-2019,x6tence Galaxy,ex-Fragsters,Inferno,16,14,1,2,11,4,5,10,4346,2330616,35,59,1,2,2
03-02-2019,expert,3DMAX,Mirage,13,16,2,1,7,8,6,8,4352,2330689,73,28,0,2,2
03-02-2019,OpTic,NoChance,Inferno,16,5,1,2,5,1,11,4,4352,2330687,21,57,16,5,1
03-02-2019,Izako Boars,Codewise Unicorns,Train,16,9,1,2,8,2,8,7,4352,2330657,64,198,16,9,1
03-02-2019,Syman,Tricked,Inferno,5,16,2,1,4,11,1,5,4346,2330615,66,81,0,2,2
03-02-2019,3DMAX,Izako Boars,Dust2,16,5,1,1,11,4,5,1,4352,2330685,28,64,16,5,1
03-02-2019,Tricked,Heroic,Overpass,17,19,2,1,8,7,7,8,4352,2330654,81,32,17,19,2
03-02-2019,Gambit,Heroic,Overpass,16,13,1,2,9,5,7,8,4352,2330688,40,32,16,13,1
03-02-2019,HellRaisers,Vitality,Dust2,7,16,2,1,7,8,0,8,4349,2330648,16,19,0,2,2
03-02-2019,HellRaisers,Vitality,Cache,10,16,2,2,2,9,8,7,4349,2330648,16,19,0,2,2
03-02-2019,Syman,Tricked,Mirage,2,16,2,2,0,3,2,13,4346,2330615,66,81,0,2,2
02-02-2019,ALTERNATE aTTaX,HAVU,Dust2,9,16,2,1,6,9,3,7,4350,2330622,68,69,1,2,2
02-02-2019,OpTic,Virtus.pro,Nuke,16,12,1,2,10,3,6,9,4349,2330632,21,51,2,0,1
02-02-2019,OpTic,Virtus.pro,Train,19,16,1,2,13,2,2,13,4349,2330632,21,51,2,0,1
02-02-2019,BIG,Spirit,Cache,16,11,1,1,10,5,6,6,4349,2330633,13,20,2,1,1
02-02-2019,BIG,Spirit,Dust2,16,10,1,1,8,7,8,3,4349,2330633,13,20,2,1,1
02-02-2019,BIG,Spirit,Mirage,13,16,2,2,6,8,7,8,4349,2330633,13,20,2,1,1
02-02-2019,ALTERNATE aTTaX,HAVU,Mirage,25,28,2,1,11,4,4,11,4350,2330622,68,69,1,2,2
02-02-2019,ALTERNATE aTTaX,HAVU,Inferno,16,13,1,2,7,7,9,6,4350,2330622,68,69,1,2,2
02-02-2019,SJ,ALTERNATE aTTaX,Train,16,9,1,2,8,2,8,7,4350,2330626,95,68,2,0,1
02-02-2019,Chaos,Windigo Academy,Overpass,16,14,1,1,8,7,8,7,4390,2330624,63,106,2,0,1
02-02-2019,HellRaisers,FURIA,Cache,16,10,1,1,10,5,6,5,4349,2330634,16,25,2,0,1
02-02-2019,HellRaisers,FURIA,Inferno,16,12,1,2,7,6,9,6,4349,2330634,16,25,2,0,1
02-02-2019,SJ,ALTERNATE aTTaX,Dust2,16,7,1,1,9,6,7,1,4350,2330626,95,68,2,0,1
02-02-2019,Vitality,pro100,Nuke,16,4,1,1,12,3,4,1,4349,2330635,19,48,2,0,1
02-02-2019,Vitality,pro100,Dust2,16,12,1,1,5,10,11,2,4349,2330635,19,48,2,0,1
02-02-2019,ENCE,HAVU,Train,16,2,1,2,3,0,13,2,4350,2330627,14,69,2,0,1
02-02-2019,ENCE,HAVU,Dust2,16,14,1,1,7,8,9,6,4350,2330627,14,69,2,0,1
02-02-2019,Chaos,Windigo Academy,Inferno,16,14,1,2,11,4,5,10,4390,2330624,63,106,2,0,1
01-02-2019,Fragging for Andy,Old Guys Club,Mirage,16,5,1,1,11,4,5,1,4288,2330611,113,74,16,5,1
01-02-2019,Virtus.pro,pro100,Mirage,16,4,1,2,4,1,12,3,4349,2330608,51,48,16,4,1
01-02-2019,Valiance,3DMAX,Inferno,6,16,2,2,0,7,6,9,4243,2330541,24,28,1,1,2
01-02-2019,Valiance,3DMAX,Mirage,16,10,1,1,13,2,3,8,4243,2330541,24,28,1,1,2
01-02-2019,NoChance,tomorrow will be better,Inferno,16,5,1,1,10,5,6,0,4376,2330600,57,211,2,0,1
01-02-2019,NoChance,tomorrow will be better,Mirage,16,10,1,2,5,6,11,4,4376,2330600,57,211,2,0,1
01-02-2019,TeamOne,Old Guys Club,Cache,16,3,1,2,4,0,12,3,4288,2330481,45,74,16,3,1
01-02-2019,TeamOne,Win Scrims Not Matches,Train,16,10,1,2,6,5,10,5,4354,2330597,45,75,1,2,2
01-02-2019,Bad News Bears,Infamous,Mirage,16,2,1,1,13,2,3,0,4288,2330480,67,109,16,2,1
01-02-2019,Luminosity,Final Feature,Mirage,16,8,1,2,7,2,9,6,4288,2330479,30,94,16,8,1
01-02-2019,TeamOne,Win Scrims Not Matches,Dust2,14,16,2,1,6,9,8,7,4354,2330597,45,75,1,2,2
01-02-2019,HAVU,TORI,Inferno,16,9,1,1,7,8,9,1,4350,2330460,69,97,2,0,1
01-02-2019,TeamOne,Win Scrims Not Matches,Mirage,14,16,2,2,6,9,8,7,4354,2330597,45,75,1,2,2
01-02-2019,Singularity,eUnited,Inferno,14,16,2,2,6,9,8,7,4354,2330598,53,47,1,2,2
01-02-2019,Singularity,eUnited,Overpass,16,1,1,1,14,1,2,0,4354,2330598,53,47,1,2,2
01-02-2019,Singularity,eUnited,Mirage,10,16,2,1,4,11,6,5,4354,2330598,53,47,1,2,2
01-02-2019,HAVU,TORI,Train,16,12,1,2,8,5,8,7,4350,2330460,69,97,2,0,1
01-02-2019,Spirit,Winstrike,Dust2,19,17,1,2,10,5,5,10,4349,2330607,20,38,19,17,1
01-02-2019,AGO,LDLC,Cache,16,19,2,1,8,7,7,8,4243,2330542,44,23,1,1,2
01-02-2019,Valiance,Windigo,Dust2,19,15,1,1,3,12,12,3,4243,2330543,24,26,1,1,2
01-02-2019,AGO,LDLC,Inferno,16,12,1,2,7,6,9,6,4243,2330542,44,23,1,1,2
01-02-2019,Windigo Academy,Nemiga,Nuke,16,7,1,1,9,6,7,1,4390,2330601,106,56,2,1,1
01-02-2019,Windigo Academy,Nemiga,Overpass,16,12,1,2,6,7,10,5,4390,2330601,106,56,2,1,1
01-02-2019,Kinguin,pro100,Nuke,9,16,2,1,7,8,2,8,4349,2330610,33,48,1,2,2
01-02-2019,Kinguin,pro100,Cache,16,5,1,2,5,1,11,4,4349,2330610,33,48,1,2,2
01-02-2019,Kinguin,pro100,Mirage,10,16,2,1,9,6,1,10,4349,2330610,33,48,1,2,2
01-02-2019,Valiance,Windigo,Train,14,16,2,2,7,8,7,8,4243,2330543,24,26,1,1,2
01-02-2019,Windigo Academy,Nemiga,Dust2,14,16,2,1,10,5,4,11,4390,2330601,106,56,2,1,1
01-02-2019,ENCE,SJ,Overpass,16,2,1,1,13,2,3,0,4350,2330621,14,95,2,0,1
01-02-2019,Ambush,Unique,Nuke,16,10,1,2,4,7,12,3,4376,2330537,151,79,1,2,2
01-02-2019,Ambush,Unique,Train,8,16,2,1,4,11,4,5,4376,2330537,151,79,1,2,2
01-02-2019,Ambush,Unique,Inferno,9,16,2,2,1,9,8,7,4376,2330537,151,79,1,2,2
01-02-2019,FURIA,Winstrike,Nuke,16,4,1,2,5,0,11,4,4349,2330609,25,38,2,1,1
01-02-2019,FURIA,Winstrike,Mirage,6,16,2,2,2,5,4,11,4349,2330609,25,38,2,1,1
01-02-2019,FURIA,Winstrike,Overpass,16,13,1,2,10,4,6,9,4349,2330609,25,38,2,1,1
01-02-2019,ENCE,SJ,Mirage,16,13,1,1,12,3,4,10,4350,2330621,14,95,2,0,1
31-01-2019,Skyfire,Astral Influence,Nuke,16,13,1,1,10,5,6,8,4289,2330520,126,118,16,13,1
31-01-2019,x6tence Galaxy,Windigo,Overpass,13,16,2,2,6,8,7,8,4243,2330539,35,26,1,1,2
31-01-2019,Kinguin,Gambit,Mirage,16,12,1,2,5,8,11,4,4349,2330566,33,40,2,1,1
31-01-2019,x6tence Galaxy,Windigo,Cache,16,11,1,1,7,8,9,3,4243,2330539,35,26,1,1,2
31-01-2019,Caladrius,Paradox,Inferno,8,16,2,2,1,8,7,8,4289,2330521,167,130,8,16,2
31-01-2019,PC419,Off The Grid,Dust2,16,8,1,2,8,1,8,7,4289,2330495,190,223,16,8,1
31-01-2019,AVANT,Chiefs,Inferno,13,16,2,1,9,6,4,10,4289,2330494,144,93,13,16,2
31-01-2019,Paradox,Breakaway,Train,11,16,2,1,6,9,5,7,4289,2330455,130,110,11,16,2
31-01-2019,Spacestation,Win Scrims Not Matches,Nuke,4,16,2,2,0,5,4,11,4354,2330591,70,75,4,16,2
31-01-2019,INTZ,TeamOne,Inferno,16,19,2,1,8,7,7,8,4354,2330595,39,45,16,19,2
31-01-2019,Swole Patrol,Singularity,Mirage,4,16,2,2,0,5,4,11,4354,2330592,225,53,4,16,2
31-01-2019,Infamous,The Fundamentals,Mirage,16,5,1,2,6,0,10,5,4288,2330526,109,228,16,5,1
31-01-2019,Denial,TeamOne,Inferno,12,16,2,1,3,12,9,4,4354,2330588,31,45,12,16,2
31-01-2019,Singularity,MASSIVEimpact,Inferno,16,7,1,1,9,6,7,1,4354,2330590,53,125,16,7,1
31-01-2019,Win Scrims Not Matches,iNTACT,Nuke,16,6,1,1,11,4,5,2,4354,2330586,75,87,16,6,1
31-01-2019,Valiance,Codewise Unicorns,Train,16,8,1,1,10,5,6,3,4351,2330579,24,198,16,8,1
31-01-2019,Kinguin,Gambit,Train,16,2,1,1,13,2,3,0,4349,2330566,33,40,2,1,1
31-01-2019,Winstrike,Sprout,Dust2,16,11,1,1,9,6,7,5,4351,2330581,38,54,16,11,1
31-01-2019,Kinguin,Gambit,Dust2,9,16,2,2,2,8,7,8,4349,2330566,33,40,2,1,1
31-01-2019,FURIA,Heroic,Overpass,3,16,2,2,3,1,0,15,4349,2330567,25,32,2,1,1
31-01-2019,Nemiga,Syman,Inferno,16,12,1,2,10,3,6,9,4390,2330558,56,66,2,1,1
31-01-2019,forZe,x-kom,Inferno,16,5,1,2,3,3,13,2,4351,2330584,27,62,16,5,1
31-01-2019,Nemiga,Syman,Nuke,16,8,1,2,8,1,8,7,4390,2330558,56,66,2,1,1
31-01-2019,Valiance,OpTic,Mirage,12,16,2,2,5,8,7,8,4351,2330605,24,21,2,1,1
31-01-2019,Valiance,OpTic,Nuke,16,12,1,1,10,5,6,7,4351,2330605,24,21,2,1,1
31-01-2019,Valiance,OpTic,Train,16,3,1,2,4,0,12,3,4351,2330605,24,21,2,1,1
31-01-2019,FURIA,Heroic,Mirage,16,9,1,2,5,5,11,4,4349,2330567,25,32,2,1,1
31-01-2019,Nemiga,Syman,Mirage,8,16,2,1,5,10,3,6,4390,2330558,56,66,2,1,1
31-01-2019,FURIA,Heroic,Inferno,16,11,1,1,10,5,6,6,4349,2330567,25,32,2,1,1
31-01-2019,forZe,Winstrike,Mirage,16,8,1,2,8,1,8,7,4351,2330604,27,38,2,0,1
31-01-2019,OpTic,Kinguin,Mirage,25,22,1,2,6,9,9,6,4351,2330582,21,33,25,22,1
31-01-2019,expert,HAVU,Nuke,16,14,1,2,13,2,3,12,4243,2330540,73,69,2,0,1
31-01-2019,expert,HAVU,Train,19,15,1,1,9,6,6,9,4243,2330540,73,69,2,0,1
31-01-2019,3DMAX,Valiance,Cache,6,16,2,2,0,7,6,9,4351,2330583,28,24,6,16,2
31-01-2019,forZe,Winstrike,Nuke,16,9,1,1,12,3,4,6,4351,2330604,27,38,2,0,1
30-01-2019,FURIA,Spirit,Overpass,17,19,2,1,6,9,9,6,4349,2330548,25,20,17,19,2
30-01-2019,Chaos,Windigo Academy,Inferno,16,10,1,1,10,5,6,5,4390,2330557,63,106,2,0,1
30-01-2019,Kinguin,pro100,Cache,3,16,2,2,0,4,3,12,4349,2330550,33,48,3,16,2
30-01-2019,HOLLYWOOD,tomorrow will be better,Train,8,16,2,1,7,8,1,8,4376,2330536,155,211,1,2,2
30-01-2019,HOLLYWOOD,tomorrow will be better,Inferno,16,7,1,1,13,2,3,5,4376,2330536,155,211,1,2,2
30-01-2019,HOLLYWOOD,tomorrow will be better,Overpass,10,16,2,1,7,8,3,8,4376,2330536,155,211,1,2,2
30-01-2019,Heroic,Winstrike,Dust2,10,16,2,1,7,8,3,8,4349,2330549,32,38,10,16,2
30-01-2019,Ground Zero,Content,Nuke,16,8,1,1,9,6,7,2,4289,2330415,152,162,16,8,1
30-01-2019,Chiefs,R!OT,Inferno,16,5,1,2,4,2,12,3,4289,2330492,93,119,16,5,1
30-01-2019,ORDER,AVANT,Inferno,16,13,1,2,10,4,6,9,4289,2330496,49,144,16,13,1
30-01-2019,Breakaway,Athletico,Nuke,16,11,1,2,7,5,9,6,4289,2330372,110,145,16,11,1
30-01-2019,TeamOne,Infamous,Train,16,11,1,2,6,6,10,5,4288,2330560,45,109,16,11,1
30-01-2019,Final Feature,TeamOne,Inferno,16,13,1,2,5,9,11,4,4288,2330525,94,45,16,13,1
30-01-2019,HAVU,Monolith,Nuke,11,16,2,1,6,9,5,7,4395,2330556,69,108,0,2,2
30-01-2019,Chaos,Windigo Academy,Overpass,16,10,1,1,11,4,5,6,4390,2330557,63,106,2,0,1
30-01-2019,Mythic,The Fundamentals,Inferno,19,15,1,1,7,8,8,7,4288,2330563,92,228,19,15,1
30-01-2019,HAVU,Monolith,Dust2,14,16,2,2,7,8,7,8,4395,2330556,69,108,0,2,2
