date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over
08-03-2020,JiJieHao,EHOME,1,2340190,5196,3,123412,Vertigo,Inferno,0,Dust2,Overpass,0,Mirage,Nuke,Train
08-03-2020,Chiefs,ORDER,1,2340170,5198,3,123412,Vertigo,Inferno,0,Overpass,Dust2,0,Nuke,Train,Mirage
08-03-2020,Chiefs,Ground Zero,0,2340188,5198,3,123412,Train,Dust2,0,Overpass,Vertigo,0,Mirage,Nuke,Inferno
08-03-2020,Ze Pug Godz,Bad News Bears,1,2340173,5178,3,123412,Nuke,Train,0,Vertigo,Mirage,0,Inferno,Dust2,Overpass
08-03-2020,Orgless,Gen.G,1,2340176,5178,3,123412,Vertigo,Dust2,0,Train,Overpass,0,Mirage,Inferno,Nuke
08-03-2020,AVANT,Chiefs,0,2340148,5198,3,123412,Vertigo,Train,0,Overpass,Inferno,0,Dust2,Nuke,Mirage
08-03-2020,KOVA,OG,0,2340163,5135,3,123412,Overpass,Train,0,Vertigo,Mirage,0,Dust2,Inferno,Nuke
08-03-2020,Envy,FURIA,1,2340172,5178,3,123412,Vertigo,Overpass,0,Dust2,Train,0,Mirage,Nuke,Inferno
08-03-2020,SMASH,Movistar Riders,0,2340162,5135,3,123412,Vertigo,Overpass,0,Dust2,Mirage,0,Train,Nuke,Inferno
08-03-2020,Mythic,Cloud9,1,2340177,5178,3,123412,Train,Overpass,0,Mirage,Dust2,0,Vertigo,Inferno,Nuke
08-03-2020,EHOME,TYLOO,1,2340165,5196,3,123412,Overpass,Vertigo,0,Nuke,Train,0,Mirage,Dust2,Inferno
08-03-2020,LiViD,Chaos,0,2340179,5178,3,123412,Dust2,Vertigo,0,Train,Mirage,0,Overpass,Nuke,Inferno
08-03-2020,Triumph,Mythic,1,2340185,5178,3,123412,Train,Vertigo,0,Nuke,Dust2,0,Inferno,Mirage,Overpass
08-03-2020,Orgless,ex-eUnited,0,2340189,5178,3,123412,Vertigo,Train,0,Mirage,Dust2,0,Nuke,Overpass,Inferno
08-03-2020,OG,GODSENT,1,2340183,5135,3,123412,Vertigo,Inferno,0,Mirage,Overpass,0,Train,Dust2,Nuke
08-03-2020,Movistar Riders,BIG,1,2340181,5135,3,123412,Dust2,Vertigo,0,Train,Nuke,0,Overpass,Mirage,Inferno
08-03-2020,Nordavind,Dignitas,1,2340184,5135,3,123412,Train,Vertigo,0,Mirage,Overpass,0,Dust2,Nuke,Inferno
08-03-2020,Divine,Yeah,0,2340178,5178,3,123412,Train,Overpass,0,Vertigo,Mirage,0,Inferno,Nuke,Dust2
08-03-2020,Copenhagen Flames,Heroic,1,2340182,5135,3,123412,Dust2,Mirage,0,Overpass,Vertigo,0,Train,Inferno,Nuke
08-03-2020,Triumph,Swole Identity,0,2340174,5178,3,123412,Train,Mirage,0,Nuke,Inferno,0,Overpass,Vertigo,Dust2
08-03-2020,Rugratz,ex-eUnited,0,2340175,5178,3,123412,Dust2,Inferno,0,Mirage,Nuke,0,Vertigo,Overpass,Train
08-03-2020,Apeks,Nordavind,1,2340171,5135,3,123412,Inferno,Dust2,0,Train,Overpass,0,Vertigo,Nuke,Mirage
07-03-2020,HZ,Maple,1,2339934,5197,3,123412,Overpass,Mirage,0,Dust2,Vertigo,0,Inferno,Nuke,Train
07-03-2020,Rooster,ORDER,0,2340141,5198,3,123412,Vertigo,Dust2,0,Overpass,Inferno,0,Mirage,Nuke,Train
07-03-2020,Lucid Dream,Paper Rex,1,2339935,5197,3,123412,Vertigo,Dust2,0,Mirage,Inferno,0,Overpass,Nuke,Train
07-03-2020,AVANT,Renegades,1,2340139,5198,3,123412,Vertigo,Overpass,0,Mirage,Dust2,0,Train,Inferno,Nuke
07-03-2020,JiJieHao,ViCi,1,2339933,5196,3,123412,Vertigo,Overpass,0,Dust2,Inferno,0,Mirage,Nuke,Train
07-03-2020,ORDER,Renegades,1,2340147,5198,3,123412,Overpass,Inferno,0,Vertigo,Mirage,0,Train,Nuke,Dust2
07-03-2020,Skyfire,Chiefs,1,2340142,5198,3,123412,Dust2,Vertigo,0,Overpass,Mirage,0,Inferno,Nuke,Train
07-03-2020,Beyond,Bren,1,2339936,5197,3,123412,Train,Mirage,0,Vertigo,Dust2,0,Overpass,Nuke,Inferno
07-03-2020,Wubbalubbadubdub,R-Stars,0,2340145,5196,3,123412,Vertigo,Train,0,Nuke,Overpass,0,Dust2,Mirage,Inferno
07-03-2020,Blank,Bren,0,2340153,5197,3,123412,Train,Nuke,0,Vertigo,Overpass,0,Dust2,Inferno,Mirage
07-03-2020,Wubbalubbadubdub,TYLOO,1,2339930,5196,3,123412,Vertigo,Overpass,0,Nuke,Inferno,0,Dust2,Train,Mirage
07-03-2020,OneThree,EHOME,1,2339932,5196,3,123412,Vertigo,Overpass,0,Mirage,Dust2,0,Nuke,Train,Inferno
07-03-2020,Skyfire,ORDER,1,2339941,5198,3,123412,Dust2,Nuke,0,Overpass,Train,0,Mirage,Vertigo,Inferno
07-03-2020,catman,Ground Zero,1,2340140,5198,3,123412,Train,Overpass,0,Dust2,Vertigo,0,Mirage,Nuke,Inferno
07-03-2020,Supremacy,Infamous,0,2340138,5244,3,123412,Overpass,Nuke,0,Vertigo,Dust2,0,Mirage,Train,Inferno
07-03-2020,Rooster,Chiefs,1,2339940,5198,3,123412,Nuke,Dust2,0,Overpass,Vertigo,0,Mirage,Train,Inferno
07-03-2020,In The Lab,Under 21,1,2340008,5151,1,121212,Inferno,Nuke,Vertigo,Train,Overpass,Dust2,0,0,Mirage
07-03-2020,Recon 5,Divine,1,2339552,5151,1,121212,Mirage,Overpass,Dust2,Nuke,Train,Vertigo,0,0,Inferno
07-03-2020,Triumph,Station7,1,2340009,5151,1,121212,Mirage,Inferno,Dust2,Train,Nuke,Vertigo,0,0,Overpass
07-03-2020,Ground Zero,AVANT,1,2339939,5198,3,123412,Train,Dust2,0,Vertigo,Mirage,0,Inferno,Overpass,Nuke
07-03-2020,catman,Renegades,1,2339938,5198,3,123412,Train,Overpass,0,Vertigo,Mirage,0,Dust2,Inferno,Nuke
07-03-2020,Divine,Under 21,1,2340010,5151,1,121212,Nuke,Train,Inferno,Overpass,Vertigo,Dust2,0,0,Mirage
07-03-2020,Triumph,Infinity,0,2339879,5151,1,121212,Train,Mirage,Inferno,Vertigo,Nuke,Overpass,0,0,Dust2
07-03-2020,Paper Rex,Maple,1,2340151,5197,3,123412,Mirage,Vertigo,0,Dust2,Inferno,0,Nuke,Overpass,Train
07-03-2020,JiJieHao,OneThree,1,2340146,5196,3,123412,Vertigo,Overpass,0,Dust2,Inferno,0,Mirage,Nuke,Train
07-03-2020,Ze Pug Godz,eUnited,1,2339901,5178,3,123412,Train,Nuke,0,Mirage,Dust2,0,Inferno,Vertigo,Overpass
07-03-2020,Finest,Aequus,1,2340134,5195,3,123412,Overpass,Train,0,Vertigo,Dust2,0,Inferno,Mirage,Nuke
07-03-2020,Apeks,NiP,1,2339913,5135,3,123412,Train,Nuke,0,Dust2,Mirage,0,Overpass,Inferno,Vertigo
07-03-2020,HZ,Lucid Dream,0,2340150,5197,3,123412,Overpass,Nuke,0,Vertigo,Mirage,0,Dust2,Train,Inferno
07-03-2020,Mythic,Chaos,1,2339904,5178,3,123412,Train,Inferno,0,Vertigo,Dust2,0,Overpass,Nuke,Mirage
07-03-2020,BIG,NiP,0,2340164,5135,3,123412,Train,Overpass,0,Dust2,Nuke,0,Inferno,Vertigo,Mirage
07-03-2020,GODSENT,Complexity,1,2340166,5135,3,123412,Mirage,Train,0,Vertigo,Nuke,0,Inferno,Dust2,Overpass
07-03-2020,LiViD,Cloud9,1,2339905,5178,3,123412,Dust2,Vertigo,0,Mirage,Nuke,0,Train,Overpass,Inferno
07-03-2020,Divine,Gen.G,1,2339902,5178,3,123412,Train,Vertigo,0,Dust2,Overpass,0,Mirage,Nuke,Inferno
07-03-2020,Dignitas,fnatic,1,2340160,5135,3,123412,Mirage,Dust2,0,Nuke,Train,0,Vertigo,Inferno,Overpass
07-03-2020,Swole Identity,Envy,1,2339899,5178,3,123412,Vertigo,Nuke,0,Dust2,Inferno,0,Mirage,Overpass,Train
07-03-2020,Triumph,FURIA,1,2339898,5178,3,123412,Train,Mirage,0,Dust2,Vertigo,0,Overpass,Inferno,Nuke
07-03-2020,Heretics,Heroic,0,2340161,5135,3,123412,Train,Nuke,0,Mirage,Overpass,0,Dust2,Inferno,Vertigo
07-03-2020,Rugratz,Bad News Bears,1,2339900,5178,3,123412,Dust2,Overpass,0,Vertigo,Train,0,Mirage,Inferno,Nuke
07-03-2020,Yeah,Orgless,1,2339903,5178,3,123412,Vertigo,Overpass,0,Inferno,Mirage,0,Dust2,Nuke,Train
07-03-2020,Copenhagen Flames,GODSENT,1,2339908,5135,3,123412,Dust2,Inferno,0,Mirage,Overpass,0,Nuke,Vertigo,Train
07-03-2020,KOVA,Heroic,1,2339910,5135,3,123412,Overpass,Inferno,0,Mirage,Dust2,0,Vertigo,Nuke,Train
07-03-2020,EHOME,ViCi,0,2340144,5196,3,123412,Vertigo,Train,0,Dust2,Inferno,0,Mirage,Nuke,Overpass
07-03-2020,HZ,Bren,1,2340157,5197,3,123412,Overpass,Train,0,Vertigo,Inferno,0,Mirage,Nuke,Dust2
07-03-2020,Heretics,OG,1,2339911,5135,3,123412,Train,Overpass,0,Vertigo,Nuke,0,Dust2,Mirage,Inferno
07-03-2020,Aequus,Yalla,1,2340135,5195,3,123412,Nuke,Train,0,Vertigo,Overpass,0,Mirage,Inferno,Dust2
07-03-2020,Movistar Riders,Dignitas,1,2339907,5135,3,123412,Dust2,Train,0,Mirage,Inferno,0,Overpass,Nuke,Vertigo
07-03-2020,SMASH,fnatic,1,2339906,5135,3,123412,Vertigo,Dust2,0,Nuke,Train,0,Mirage,Inferno,Overpass
07-03-2020,Beyond,Lucid Dream,1,2340158,5197,3,123412,Nuke,Dust2,0,Vertigo,Train,0,Overpass,Mirage,Inferno
07-03-2020,ViCi,TYLOO,1,2340154,5196,3,123412,Dust2,Inferno,0,Nuke,Overpass,0,Vertigo,Mirage,Train
07-03-2020,Nordavind,BIG,1,2339912,5135,3,123412,Train,Vertigo,0,Overpass,Dust2,0,Mirage,Inferno,Nuke
07-03-2020,Sprout,Complexity,1,2339909,5135,3,123412,Dust2,Vertigo,0,Train,Nuke,0,Inferno,Overpass,Mirage
06-03-2020,New England Whalers,Triumph,1,2340007,5151,1,121212,Dust2,Vertigo,Nuke,Mirage,Train,Inferno,0,0,Overpass
06-03-2020,Rugratz,Infinity,0,2340001,5151,1,121212,Dust2,Inferno,Mirage,Nuke,Vertigo,Train,0,0,Overpass
06-03-2020,Divine,eUnited,1,2339423,5151,1,121212,Nuke,Train,Overpass,Mirage,Dust2,Inferno,0,0,Vertigo
06-03-2020,Monstars,Infinity,0,2340003,5151,1,121212,Mirage,Nuke,Vertigo,Overpass,Train,Inferno,0,0,Dust2
06-03-2020,Isurus,BOOM,0,2340000,5173,3,123412,Vertigo,Train,0,Nuke,Dust2,0,Overpass,Mirage,Inferno
06-03-2020,New England Whalers,Swole Identity,1,2339825,5151,1,121212,Dust2,Vertigo,Train,Overpass,Nuke,Inferno,0,0,Mirage
06-03-2020,LiViD,Triumph,0,2340002,5151,1,121212,Vertigo,Overpass,Dust2,Train,Mirage,Nuke,0,0,Inferno
06-03-2020,Swole Identity,Monstars,1,2340004,5151,1,121212,Overpass,Mirage,Inferno,Nuke,Dust2,Vertigo,0,0,Train
06-03-2020,Under 21,LiViD,0,2340006,5151,1,121212,Train,Overpass,Vertigo,Mirage,Dust2,Nuke,0,0,Inferno
06-03-2020,Triumph,Big Frames,0,2340005,5151,1,121212,Mirage,Train,Dust2,Inferno,Vertigo,Overpass,0,0,Nuke
06-03-2020,Unique,fbg,1,2340060,5109,3,123412,Overpass,Vertigo,0,Nuke,Inferno,0,Train,Mirage,Dust2
06-03-2020,Oceanus,Big Frames,1,2339827,5151,1,121212,Inferno,Mirage,Overpass,Train,Vertigo,Nuke,0,0,Dust2
06-03-2020,Camel Riders,Yalla,1,2340124,5195,3,123412,Overpass,Inferno,0,Vertigo,Dust2,0,Mirage,Nuke,Train
06-03-2020,eL'quvet,Nemiga,1,2340056,5109,3,123412,Vertigo,Inferno,0,Train,Mirage,0,Dust2,Nuke,Overpass
06-03-2020,Unique,1WIN,1,2340123,5109,3,123412,Overpass,Inferno,0,Vertigo,Mirage,0,Train,Nuke,Dust2
06-03-2020,Espada,HellRaisers,0,2340126,5109,3,123412,Vertigo,Inferno,0,Nuke,Train,0,Mirage,Dust2,Overpass
06-03-2020,Nemiga,Hard Legion,1,2340127,5109,3,123412,Train,Mirage,0,Nuke,Dust2,0,Vertigo,Overpass,Inferno
06-03-2020,pro100,forZe,1,2340128,5109,3,123412,Nuke,Mirage,0,Vertigo,Overpass,0,Dust2,Inferno,Train
06-03-2020,pro100,SG.pro,1,2340061,5109,3,123412,Nuke,Train,0,Inferno,Overpass,0,Dust2,Vertigo,Mirage
06-03-2020,SpeedRunners,HellRaisers,0,2340058,5109,3,123412,Vertigo,Overpass,0,Nuke,Mirage,0,Train,Inferno,Dust2
06-03-2020,Finest,ATK,0,2340129,5195,3,123412,Overpass,Train,0,Vertigo,Nuke,0,Dust2,Inferno,Mirage
05-03-2020,Mythic,In The Lab,0,2339992,5151,1,121212,Mirage,Train,Inferno,Overpass,Vertigo,Dust2,0,0,Nuke
05-03-2020,Skyfire,Rooster,0,2339974,5236,3,123412,Dust2,Nuke,0,Train,Inferno,0,Vertigo,Mirage,Overpass
05-03-2020,Triumph,Recon 5,0,2339994,5151,1,121212,Mirage,Train,Vertigo,Overpass,Inferno,Dust2,0,0,Nuke
05-03-2020,Chaos,Copenhagen Flames,1,2339807,5210,3,123412,Train,Overpass,0,Dust2,Vertigo,0,Mirage,Nuke,Inferno
05-03-2020,New England Whalers,LiViD,1,2339993,5151,1,121212,Vertigo,Dust2,Train,Mirage,Inferno,Overpass,0,0,Nuke
05-03-2020,AVANT,Airborne,1,2339977,5152,1,121212,Vertigo,Overpass,Mirage,Train,Dust2,Nuke,0,0,Inferno
05-03-2020,TeamOne,paiN,0,2339968,5173,3,123412,Vertigo,Inferno,0,Mirage,Train,0,Nuke,Dust2,Overpass
05-03-2020,Imperial,BOOM,0,2339969,5173,3,123412,Vertigo,Overpass,0,Inferno,Train,0,Dust2,Mirage,Nuke
05-03-2020,Swole Identity,Triumph,0,2339824,5151,1,121212,Overpass,Nuke,Vertigo,Mirage,Dust2,Train,0,0,Inferno
05-03-2020,Bad News Bears,eUnited,0,2339765,5151,1,121212,Overpass,Vertigo,Train,Dust2,Mirage,Inferno,0,0,Nuke
05-03-2020,Station7,Under 21,1,2339990,5151,1,121212,Train,Nuke,Vertigo,Overpass,Dust2,Mirage,0,0,Inferno
05-03-2020,Recon 5,New England Whalers,0,2339991,5151,1,121212,Overpass,Mirage,Inferno,Vertigo,Train,Dust2,0,0,Nuke
05-03-2020,Infinity,LiViD,1,2339989,5151,1,121212,Nuke,Inferno,Vertigo,Dust2,Mirage,Overpass,0,0,Train
05-03-2020,Swole Identity,In The Lab,0,2339986,5151,1,121212,Mirage,Dust2,Overpass,Vertigo,Nuke,Inferno,0,0,Train
05-03-2020,Triumph,Rugratz,0,2339985,5151,1,121212,Mirage,Train,Vertigo,Dust2,Nuke,Overpass,0,0,Inferno
05-03-2020,Station7,LiViD,1,2339987,5151,1,121212,Train,Vertigo,Nuke,Dust2,Inferno,Overpass,0,0,Mirage
05-03-2020,Big Frames,Infinity,0,2339988,5151,1,121212,Inferno,Train,Vertigo,Nuke,Dust2,Overpass,0,0,Mirage
05-03-2020,Mythic,Divine,1,2339984,5151,1,121212,Inferno,Dust2,Mirage,Train,Vertigo,Nuke,0,0,Overpass
05-03-2020,Updraft,D13,1,2339981,5194,3,123412,Train,Overpass,0,Dust2,Mirage,0,Nuke,Vertigo,Inferno
05-03-2020,Invictus,EHOME,1,2339983,5241,3,123412,Inferno,Overpass,0,Dust2,Vertigo,0,Mirage,Nuke,Train
05-03-2020,Syman,Hard Legion,0,2340057,5109,3,123412,Train,Nuke,0,Vertigo,Dust2,0,Overpass,Mirage,Inferno
05-03-2020,Rooster,PC419,1,2339884,5228,3,123412,Train,Dust2,0,Vertigo,Nuke,0,Inferno,Mirage,Overpass
05-03-2020,Unique,Hard Legion,1,2339918,5109,3,123412,Overpass,Vertigo,0,Nuke,Inferno,0,Dust2,Train,Mirage
05-03-2020,Chaos,Orgless,1,2339808,5210,3,123412,Train,Mirage,0,Vertigo,Dust2,0,Overpass,Nuke,Inferno
05-03-2020,TeamOne,BOOM,0,2339999,5173,3,123412,Vertigo,Train,0,Nuke,Dust2,0,Inferno,Mirage,Overpass
05-03-2020,Camel Riders,Finest,0,2340096,5195,3,123412,Vertigo,Dust2,0,Overpass,Train,0,Inferno,Nuke,Mirage
05-03-2020,Espada,Spirit,1,2340055,5109,3,123412,Vertigo,Dust2,0,Overpass,Inferno,0,Mirage,Nuke,Train
05-03-2020,FURY,I sleep,1,2339887,5152,1,121212,Mirage,Inferno,Dust2,Train,Nuke,Overpass,0,0,Vertigo
05-03-2020,1WIN,Gambit Youngsters,0,2340054,5109,3,123412,Vertigo,Train,0,Nuke,Inferno,0,Dust2,Mirage,Overpass
05-03-2020,BIG,HAVU,1,2339809,5210,3,123412,Train,Overpass,0,Inferno,Vertigo,0,Mirage,Dust2,Nuke
05-03-2020,pro100,Espada,0,2339920,5109,3,123412,Nuke,Inferno,0,Vertigo,Dust2,0,Train,Overpass,Mirage
05-03-2020,Winstrike,forZe,1,2340052,5109,3,123412,Inferno,Nuke,0,Overpass,Train,0,Vertigo,Mirage,Dust2
05-03-2020,Yalla,ATK,0,2339928,5195,3,123412,Vertigo,Train,0,Mirage,Dust2,0,Inferno,Overpass,Nuke
05-03-2020,fbg,Syman,1,2339919,5109,3,123412,Nuke,Vertigo,0,Train,Mirage,0,Dust2,Inferno,Overpass
05-03-2020,eL'quvet,Gambit Youngsters,1,2339917,5109,3,123412,Vertigo,Inferno,0,Nuke,Overpass,0,Mirage,Train,Dust2
05-03-2020,Aequus,Camel Riders,1,2339927,5195,3,123412,Dust2,Nuke,0,Mirage,Vertigo,0,Inferno,Overpass,Train
05-03-2020,SG.pro,Spirit,1,2339921,5109,3,123412,Inferno,Dust2,0,Overpass,Mirage,0,Vertigo,Nuke,Train
05-03-2020,Paradox,Eimi Fukada FC,1,2339975,5236,3,123412,Nuke,Overpass,0,Vertigo,Mirage,0,Train,Dust2,Inferno
05-03-2020,1WIN,Nemiga,1,2339916,5109,3,123412,Vertigo,Mirage,0,Train,Dust2,0,Nuke,Inferno,Overpass
05-03-2020,SpeedRunners,forZe,1,2339914,5109,3,123412,Vertigo,Dust2,0,Overpass,Train,0,Nuke,Inferno,Mirage
05-03-2020,Winstrike,HellRaisers,1,2339915,5109,3,123412,Inferno,Mirage,0,Nuke,Vertigo,0,Train,Overpass,Dust2
04-03-2020,Divine,Triumph,1,2339945,5151,1,121212,Nuke,Train,Vertigo,Mirage,Dust2,Inferno,0,0,Overpass
04-03-2020,Orgless,DETONA,1,2339802,5210,3,123412,Vertigo,Inferno,0,Overpass,Mirage,0,Train,Dust2,Nuke
04-03-2020,Infinity,Recon 5,1,2339948,5151,1,121212,Vertigo,Nuke,Inferno,Mirage,Overpass,Dust2,0,0,Train
04-03-2020,Monstars,Under 21,0,2339763,5151,1,121212,Nuke,Mirage,Vertigo,Overpass,Train,Dust2,0,0,Inferno
04-03-2020,Chaos,HAVU,1,2339801,5210,1,121212,Dust2,Train,Nuke,Inferno,Mirage,Vertigo,0,0,Overpass
04-03-2020,BOOM,W7M,0,2339964,5173,3,123412,Inferno,Dust2,0,Vertigo,Train,0,Mirage,Nuke,Overpass
04-03-2020,Recon 5,eUnited,1,2339946,5151,1,121212,Overpass,Inferno,Train,Mirage,Dust2,Nuke,0,0,Vertigo
04-03-2020,Bad News Bears,Mythic,1,2339947,5151,1,121212,Vertigo,Train,Mirage,Nuke,Inferno,Dust2,0,0,Overpass
04-03-2020,Rugratz,Mythic,0,2339944,5151,1,121212,Inferno,Dust2,Overpass,Nuke,Train,Mirage,0,0,Vertigo
04-03-2020,In The Lab,Monstars,1,2339950,5151,1,121212,Overpass,Inferno,Vertigo,Nuke,Mirage,Dust2,0,0,Train
04-03-2020,paiN,Sharks,1,2339966,5173,3,123412,Mirage,Train,0,Overpass,Inferno,0,Dust2,Nuke,Vertigo
04-03-2020,RED Canids,TeamOne,1,2339963,5173,3,123412,Inferno,Overpass,0,Vertigo,Train,0,Mirage,Nuke,Dust2
04-03-2020,Imperial,Isurus,0,2339965,5173,3,123412,Nuke,Mirage,0,Vertigo,Train,0,Dust2,Overpass,Inferno
04-03-2020,Paradox,AVANT,1,2339943,5236,3,123412,Nuke,Overpass,0,Vertigo,Train,0,Dust2,Mirage,Inferno
04-03-2020,Copenhagen Flames,HAVU,0,2339803,5210,3,123412,Dust2,Vertigo,0,Inferno,Mirage,0,Overpass,Train,Nuke
04-03-2020,RED Canids,Isurus,0,2339967,5173,3,123412,Inferno,Nuke,0,Vertigo,Mirage,0,Train,Overpass,Dust2
04-03-2020,Chaos,Redemption POA,1,2339805,5210,3,123412,Train,Vertigo,0,Mirage,Nuke,0,Overpass,Inferno,Dust2
04-03-2020,BIG,AVEZ,0,2339804,5210,3,123412,Train,Dust2,0,Mirage,Overpass,0,Inferno,Vertigo,Nuke
04-03-2020,Updraft,Aim4R,1,2339973,5194,3,123412,Train,Overpass,0,Vertigo,Dust2,0,Nuke,Mirage,Inferno
04-03-2020,BIG,DETONA,1,2339806,5210,3,123412,Train,Vertigo,0,Overpass,Dust2,0,Inferno,Mirage,Nuke
04-03-2020,Incept,Esper,1,2339954,5152,1,121212,Train,Overpass,Nuke,Dust2,Inferno,Mirage,0,0,Vertigo
04-03-2020,Ground Zero,Formidable,1,2339953,5152,1,121212,Train,Inferno,Dust2,Overpass,Vertigo,Mirage,0,0,Nuke
04-03-2020,Esper,Skyfire,1,2339952,5152,1,121212,Train,Vertigo,Dust2,Mirage,Nuke,Inferno,0,0,Overpass
04-03-2020,Eimi Fukada FC,Chiefs,1,2339942,5236,3,123412,Nuke,Inferno,0,Overpass,Mirage,0,Dust2,Train,Vertigo
04-03-2020,Aim4R,Ignis,1,2339924,5194,3,123412,Vertigo,Overpass,0,Inferno,Mirage,0,Nuke,Train,Dust2
03-03-2020,Rooster,Ground Zero,1,2339875,5236,3,123412,Nuke,Dust2,0,Overpass,Train,0,Inferno,Vertigo,Mirage
03-03-2020,In The Lab,Bad News Bears,1,2339878,5151,1,121212,Overpass,Vertigo,Inferno,Mirage,Nuke,Dust2,0,0,Train
03-03-2020,Mythic,Triumph,1,2339880,5151,1,121212,Vertigo,Mirage,Train,Nuke,Inferno,Dust2,0,0,Overpass
03-03-2020,In The Lab,LiViD,0,2339882,5151,1,121212,Overpass,Vertigo,Train,Dust2,Inferno,Mirage,0,0,Nuke
03-03-2020,Oceanus,Triumph,1,2339881,5151,1,121212,Inferno,Overpass,Dust2,Train,Mirage,Vertigo,0,0,Nuke
03-03-2020,Skyfire,ORDER,1,2339874,5236,3,123412,Dust2,Nuke,0,Overpass,Mirage,0,Vertigo,Inferno,Train
03-03-2020,Orgless,AVEZ,1,2339799,5210,1,121212,Vertigo,Dust2,Overpass,Mirage,Inferno,Train,0,0,Nuke
03-03-2020,DETONA,BIG,1,2339798,5210,1,121212,Overpass,Inferno,Nuke,Train,Vertigo,Mirage,0,0,Dust2
03-03-2020,Redemption POA,Copenhagen Flames,1,2339800,5210,1,121212,Mirage,Nuke,Overpass,Dust2,Inferno,Vertigo,0,0,Train
03-03-2020,W7M,RED Canids,0,2339897,5173,3,123412,Vertigo,Mirage,0,Inferno,Nuke,0,Dust2,Train,Overpass
03-03-2020,TeamOne,BOOM,1,2339896,5173,3,123412,Vertigo,Mirage,0,Inferno,Overpass,0,Nuke,Train,Dust2
03-03-2020,Isurus,paiN,1,2339895,5173,3,123412,Vertigo,Train,0,Mirage,Nuke,0,Dust2,Inferno,Overpass
03-03-2020,Imperial,Sharks,1,2339894,5173,3,123412,Vertigo,Mirage,0,Overpass,Inferno,0,Dust2,Nuke,Train
02-03-2020,Infinity,Bad News Bears,0,2339876,5151,1,121212,Nuke,Inferno,Vertigo,Mirage,Train,Dust2,0,0,Overpass
02-03-2020,Chaos,Bad News Bears,0,2339823,5151,1,121212,Mirage,Train,Inferno,Overpass,Vertigo,Nuke,0,0,Dust2
02-03-2020,Oceanus,Swole Identity,1,2339877,5151,1,121212,Inferno,Overpass,Vertigo,Nuke,Train,Mirage,0,0,Dust2
02-03-2020,TRIDENT,Airborne,1,2339870,5152,1,121212,Nuke,Overpass,Inferno,Train,Mirage,Vertigo,0,0,Dust2
02-03-2020,Ground Zero,AVANT,1,2339869,5152,1,121212,Train,Overpass,Dust2,Vertigo,Mirage,Inferno,0,0,Nuke
01-03-2020,Hard Legion,HellRaisers,0,2339860,5170,3,123412,Vertigo,Overpass,0,Train,Nuke,0,Inferno,Mirage,Dust2
01-03-2020,Wings,Global,0,2339873,5234,3,123412,Vertigo,Mirage,0,Nuke,Overpass,0,Dust2,Train,Inferno
01-03-2020,Wings,Global,0,2339867,5234,1,121212,Vertigo,Inferno,Mirage,Nuke,Dust2,Overpass,0,0,Train
01-03-2020,Rooster,Incept,1,2339748,5152,1,121212,Dust2,Train,Vertigo,Nuke,Inferno,Mirage,0,0,Overpass
29-02-2020,Natus Vincere,Astralis,0,2339401,4901,3,123412,Vertigo,Overpass,0,Mirage,Inferno,0,Dust2,Nuke,Train
29-02-2020,SJ,HAVU,1,2339854,5232,3,123412,Overpass,Vertigo,0,Inferno,Mirage,0,Train,Dust2,Nuke
29-02-2020,fnatic,G2,0,2339400,4901,3,123412,Vertigo,Nuke,0,Overpass,Mirage,0,Inferno,Dust2,Train
29-02-2020,Spirit,forZe,1,2339837,5235,3,123412,Overpass,Train,0,Dust2,Vertigo,0,Mirage,Inferno,Nuke
29-02-2020,hREDS,KOVA,0,2339853,5232,3,123412,Vertigo,Overpass,0,Inferno,Mirage,0,Train,Nuke,Dust2
28-02-2020,Oceanus,Asuna's Anime Aimers,1,2339844,5151,1,121212,Inferno,Overpass,Mirage,Vertigo,Dust2,Train,0,0,Nuke
28-02-2020,Oceanus,Infinity,0,2339819,5151,1,121212,Inferno,Overpass,Mirage,Nuke,Vertigo,Dust2,0,0,Train
28-02-2020,Rugratz,Swole Identity,1,2339826,5151,1,121212,Dust2,Inferno,Train,Nuke,Overpass,Mirage,0,0,Vertigo
28-02-2020,LiViD,Monstars,0,2339820,5151,1,121212,Inferno,Vertigo,Dust2,Mirage,Nuke,Train,0,0,Monstars
28-02-2020,Swole Identity,Under 21,0,2339818,5151,1,121212,Overpass,Dust2,Mirage,Train,Vertigo,Inferno,0,0,Nuke
28-02-2020,Divine,Chaos,1,2339822,5151,1,121212,Nuke,Train,Vertigo,Dust2,Mirage,Inferno,0,0,Overpass
28-02-2020,hREDS,HAVU,1,2339783,5232,3,123412,Vertigo,Dust2,0,Inferno,Mirage,0,Overpass,Train,Nuke
28-02-2020,100 Thieves,fnatic,1,2339398,4901,3,123412,Overpass,Train,0,Vertigo,Nuke,0,Inferno,Mirage,Dust2
28-02-2020,KOVA,SJ,1,2339784,5232,3,123412,Inferno,Nuke,0,Overpass,Mirage,0,Vertigo,Train,Dust2
28-02-2020,Natus Vincere,Liquid,0,2339399,4901,3,123412,Vertigo,Inferno,0,Train,Nuke,0,Dust2,Mirage,Overpass
